,0
kurtosis_5,0.0003218884323775524
ADX960,0.00031871985171294027
DX30,0.0003185059308995004
BETA9600,0.00031363108996020414
NATR30,0.0003042633002439001
MOM2400,0.0003040222355154092
LINEARREG_ANGLE2400,0.00027820852605741633
LINEARREG_SLOPE960,0.00026559823819834384
BETA4800,0.00025817544155312764
ADXR480,0.0002525614544601119
LINEARREG_ANGLE480,0.0002493094399629331
TRIX2400,0.0002460645166147166
CORREL30,0.00024049237600658397
LINEARREG_SLOPE480,0.00024020905968850486
volatility_10,0.00023999031865360463
high_vix,0.0002328871064642448
RSI2400,0.00023281273664569967
LINEARREG_ANGLE9600,0.00022237546249109568
BETA60,0.00021213234395305267
CORREL960,0.00020870258450771345
RSI4800,0.0001908518020113466
TRIX60,0.00019083770861743498
AD,0.00018076767488836836
AROONOSC480,0.0001785111767232887
ADXR960,0.00017427494531300358
kurtosis_10,0.00016457879128392705
AROON_2400_aroondown,0.00016185267499470882
ROC4800,0.0001590945182576963
BETA960,0.0001561585017531596
NATR480,0.00015298432732216232
MFI60,0.0001529791713224302
NATR60,0.00015047793296258437
AROONOSC9600,0.00014864187526667278
APO_3,0.00014487438237035619
BETA2400,0.00013933829183387973
kurtosis_30,0.0001372957101112508
kurtosis_15,0.0001323527465250593
volatility_30,0.00012835773457460774
DX480,0.00012421529545698427
NATR4800,0.00012190639873314341
AROON_9600_aroondown,0.00011612274214157013
AROONOSC2400,0.00011362914380134498
AROON_9600_aroonup,0.00011261654562627163
MFI2400,0.00010805690457575308
close_vix,0.00010654201608281394
roll_measure,0.00010400695490881354
ADXR5,0.00010170499382804052
ATR480,9.297649215672158e-05
LINEARREG_SLOPE9600,9.27819895996972e-05
MINUS_DM480,9.258528300648376e-05
TRIX480,9.238966634855758e-05
MOM960,8.978834432904665e-05
AROONOSC4800,8.860887068564038e-05
CMO2400,8.689964214185742e-05
ATR2400,8.506826238350328e-05
CORREL9600,8.467042967072977e-05
CMO960,8.455257323806804e-05
CORREL2400,8.407661462521703e-05
CORREL4800,7.876321417376385e-05
ADX5,7.275574724737474e-05
ATR4800,7.070489058465202e-05
ATR960,7.032598710366502e-05
fastk_3600,6.995117507044342e-05
ATR60,6.93792426284086e-05
ADX60,6.587864079417774e-05
AROONOSC960,6.139217693134441e-05
ATR30,6.010107470218838e-05
CORREL480,5.763476589097526e-05
HT_DCPERIOD,5.6851960007149664e-05
NATR5,5.0498637746122896e-05
DX960,4.854783949885566e-05
MINUS_DM960,4.1943785867962476e-05
MFI9600,3.702523937040906e-05
amihud_lambda,0.0
volatility_15,0.0
APO_2,0.0
quadrature,0.0
volatility_60,0.0
ADXR60,0.0
ADXR30,0.0
ADX4800,0.0
hasbrouck_lambda,0.0
ADX30,0.0
HT_TRENDMODE,0.0
corwin_schultz_est,0.0
ADX480,0.0
kyle_lambda,0.0
kurtosis_60,0.0
AROON_4800_aroonup,0.0
DX2400,0.0
AROON_4800_aroondown,0.0
AROON_960_aroonup,0.0
volume_vix,0.0
CORREL60,0.0
NATR2400,0.0
ATR5,0.0
MINUS_DM4800,0.0
MINUS_DM2400,0.0
MFI4800,0.0
MFI960,0.0
MFI480,0.0
DX9600,0.0
DX4800,0.0
chow_segment,0.0
