,0
fastk_20,0.03521359363322425
RSI5,0.03406876908647355
MOM5,0.0316509662757019
ROC5,0.03142951398588632
momentum2,0.031162874128385584
STOCHRSI_2400_fastk,0.02724301878770074
momentum4,0.027179301890815636
LINEARREG_SLOPE5,0.023877490890633023
momentum3,0.023451112595390976
WILLR30,0.02316372911022622
TRIX5,0.023050542599323855
LINEARREG_ANGLE5,0.021502431825613774
WILLR60,0.021496570362404245
CMO5,0.021330881875979684
WILLR5,0.020775961518212194
STOCHRSI_4800_fastk,0.02074869299457164
momentum1,0.020637212559579097
STOCHRSI_30_fastk,0.02039789230894967
STOCHRSI_9600_fastk,0.01866090315423932
RSI30,0.018072441424586274
ROC30,0.017314466174555967
MACDHIST,0.017174097598910514
RSI60,0.017130992051831582
STOCHRSI_480_fastk,0.016176679436856908
CMO60,0.015861734699068843
tick_rule,0.015407210345821851
STOCHRSI_960_fastk,0.01537510220893981
MOM30,0.015110680587106894
SAREXT,0.014746366442625735
BOP4800,0.014321040335546249
STOCHRSI_60_fastk,0.012846232665204365
BOP9600,0.012727966856230054
MACD,0.01245786284627196
CMO30,0.012137623629129915
AROONOSC5,0.011280213662340477
STOCHRSI_5_fastk,0.010898030392481608
BOP2400,0.01077960978198927
BOP60,0.00995972355371736
MACDHIST_24,0.009820547507216533
BOP960,0.009160428331316983
BOP480,0.008678162906054186
LINEARREG_ANGLE30,0.008067226061050252
MINUS_DM5,0.007841561654280326
BOP5,0.007388932831549528
BOP30,0.006951957850299476
AROON_30_aroondown,0.006695669976015293
ULTOSC,0.006338822130269007
APO,0.006206382780064831
close_open,0.006090498204876446
AROONOSC30,0.005720568889594467
AROON_30_aroonup,0.005665831728221303
AROON_5_aroondown,0.005325506062932567
MACDSIGNAL,0.004700792770956765
STOCHRSI_4800_fastd,0.004305386206457025
MOM60,0.004286284682655162
MACDHIST_48,0.003997368145376998
ROC60,0.003871778072466684
MFI5,0.003673361457421224
STOCHRSI_2400_fastd,0.0035264530474656435
HT_DCPHASE,0.0031260361075979284
LINEARREG_SLOPE30,0.0030054255154959644
AROON_5_aroonup,0.0029674060566349104
STOCHRSI_9600_fastd,0.002720717900940323
MFI30,0.00256339283430435
close,0.0025437297851752787
LINEARREG_SLOPE480,0.002454664090632143
MACD_24,0.0024414539293668124
STOCHRSI_960_fastd,0.0022682220598753576
TRIX960,0.0020480679168553787
BETA5,0.0019496991955136502
high_low,0.0018436881125417721
MINUS_DM30,0.0018244303983973858
BETA30,0.0017720766824104225
CORREL5,0.0017113855416839086
MACD_200,0.0016756101181625654
OBV,0.0016681210679381135
LINEARREG_SLOPE60,0.0016206452852544938
slowd_30,0.0015044021890501457
LINEARREG_ANGLE480,0.0014986822759835608
MACDSIGNAL_200,0.0014378300165317057
BETA60,0.0014279053741221466
APO_4,0.0014071210001510147
DX60,0.001382990860204766
slowk,0.0013619960814851809
AROON_60_aroonup,0.0013274337171154326
AROONOSC60,0.0012988741740486494
LINEARREG_ANGLE60,0.0012601821284723464
STOCHRSI_60_fastd,0.001256486146947572
STOCHRSI_30_fastd,0.0011377389474984162
APO_3,0.0011350520274419347
TRANGE,0.001122734719125975
volume,0.001119098779054316
fastd_20,0.0011105825424617554
MFI60,0.00110943658697932
fastd_200,0.0011070109355359194
MACDSIGNAL_48,0.0010850268337116538
BETA2400,0.001081710366897056
MINUS_DM60,0.0010759928526003402
inphase,0.0010031821160499884
AROON_480_aroondown,0.0009956193558921843
DX30,0.000985841259939713
skew_60,0.0009837522282690012
MOM9600,0.0009527910356986658
CMO9600,0.0009373395136669705
ADXR960,0.0009350568434959731
slowd,0.0009218862249440527
leadsine,0.0009002672278185411
LINEARREG_ANGLE2400,0.0008571428270957305
WILLR2400,0.0008530513297581826
MACDHIST_200,0.0008448683934174475
LINEARREG_ANGLE4800,0.0008339469084181815
skew_5,0.000831050436874218
close_ath,0.0008220780071076021
skew_15,0.0008138375089086356
bekker_parkinson_vol,0.0008088156314354489
NATR9600,0.0008010235020207318
ADX960,0.0007934496833624468
LINEARREG_SLOPE4800,0.0007826549655202162
slowk_30,0.0007637674930616627
LINEARREG_SLOPE960,0.0007276846133216688
ADX2400,0.000726480766437356
DX5,0.0007078096819946743
CORREL2400,0.0006852059177935641
AROON_480_aroonup,0.0006703731890188986
MOM4800,0.0006675711692605453
kurtosis_5,0.0006638191995494564
TRIX60,0.000655430869539647
volatility_60,0.0006369456026063706
CORREL960,0.0006258865326154133
APO_1,0.0006247542583750059
ROC4800,0.0006121439464704709
WILLR4800,0.0006118902409213777
ATR30,0.0005958491623903965
AROONOSC480,0.0005941648952169378
roll_measure,0.000577406830630172
RSI9600,0.0005766903672549034
MOM2400,0.0005759332587845041
STOCHRSI_480_fastd,0.0005658270389576205
MACD_48,0.0005592261582994544
NATR480,0.000541229992770031
ADXR2400,0.0005365639656972861
NATR4800,0.000534119801388489
CORREL60,0.0005287053150434287
LINEARREG_SLOPE2400,0.0005280897069040395
CMO4800,0.0005221873453236409
SAREXT_rand,0.0005016778463150824
kurtosis_15,0.0004985528160679715
AROON_2400_aroonup,0.0004931951007791023
volatility_10,0.0004925644508017526
AROON_60_aroondown,0.00047692481934935284
CORREL30,0.0004734268781792683
fastk_200,0.0004701167612047287
ADOSC,0.00046892201163531194
WILLR960,0.00043905206226739794
MACDSIGNAL_24,0.00043668099711141253
BETA9600,0.0004360103048220129
skew_30,0.00043292934600383905
TRIX2400,0.0004273141951176098
NATR2400,0.0004192223486127379
BETA4800,0.00041563458116921823
volatility_5,0.00040780383078926777
ADX480,0.00039809566003448036
ATR4800,0.0003979784832432805
ADXR480,0.0003965927131145471
MINUS_DM480,0.0003820068982387282
ATR480,0.00037025553190608173
AD,0.000368026703590503
NATR960,0.0003670262815015582
MOM960,0.0003667151432250463
NATR30,0.00036425637510739125
fastk_3600,0.0003636958713511984
ATR9600,0.0003614924479694723
BETA480,0.00035181931633391085
ATR5,0.00034707127541158905
NATR60,0.0003442425484916288
MINUS_DM4800,0.0003375104484473562
volatility_15,0.00032807947006202094
MINUS_DM2400,0.00032580244348438624
RSI4800,0.0003156689463611154
CMO2400,0.0003148879424198538
CORREL480,0.0003124144448183906
ROC2400,0.00030759764121286693
ADXR5,0.0003012875381269754
kurtosis_30,0.00028593568777544843
ADX4800,0.0002837770833639186
kurtosis_10,0.00028157504070674223
ATR960,0.00027692501705039226
RSI2400,0.0002727188708450489
sine,0.00027044088625453845
AROON_2400_aroondown,0.0002640822614583769
