,0
ATR30,0.00041351046757053233
CORREL60,0.0004123570618462856
STOCHRSI_480_fastd,0.0004065400662738151
kurtosis_5,0.00040528549815573457
AROON_960_aroondown,0.00040214688167357853
volatility_10,0.00040175321477160423
MACDSIGNAL_24,0.0004006466349864042
AROON_480_aroondown,0.00039812954623463554
MINUS_DM9600,0.00039388171314075094
WILLR4800,0.00037768694277339946
CMO9600,0.00037267846471094815
ATR9600,0.0003700794357054812
LINEARREG_SLOPE4800,0.00035848582129666807
BETA2400,0.00035535816226564884
kurtosis_15,0.00035314498954574716
sine,0.00034519542918131854
WILLR2400,0.0003288916720964022
CMO480,0.0003167201836008129
MOM2400,0.0003102758142332074
ATR960,0.0003049259943506136
skew_30,0.00030383418517507314
AD,0.00030151656565311267
RSI2400,0.0003015116893340728
skew_10,0.00029655879947095877
TRIX2400,0.00029438932663900164
NATR960,0.0002872884339451572
BETA960,0.00028723582424239265
ADX30,0.000284385551876314
AROON_5_aroonup,0.00028146788254559805
ATR60,0.000274949111480098
ADX480,0.000270746221715932
NATR60,0.00026303773226114656
kurtosis_10,0.00024705064538064006
ROC960,0.0002457418996112549
NATR30,0.00023986470227306138
CMO2400,0.000231173728883526
volatility_60,0.000215115390713964
MOM960,0.00021080999860374338
ADX5,0.00020590704117632067
MOM480,0.00020549924398373086
fastd_3600,0.00020383913102278682
MFI480,0.00020035374277215345
WILLR960,0.00019913211494000234
LINEARREG_ANGLE960,0.00018796310369382352
CORREL480,0.00018275235609898892
WILLR9600,0.00018238710192322935
MFI960,0.00018042252248931797
volatility_15,0.00017511992684051306
